indexID,date,stockID,wgt
EI399006,2013/2/28,EQ300088,1.85
EI399006,2013/2/28,EQ300129,0.47
EI399006,2013/2/28,EQ300133,1.24
EI399006,2013/2/28,EQ300177,0.64
EI399006,2013/2/28,EQ300172,0.67
EI399006,2013/2/28,EQ300171,1.05
EI399006,2013/2/28,EQ300146,2.36
EI399006,2013/2/28,EQ300157,1.28
EI399006,2013/2/28,EQ300142,1.34
EI399006,2013/2/28,EQ300004,0.94
EI399006,2013/2/28,EQ300003,0.99
EI399006,2013/2/28,EQ300014,0.56
EI399006,2013/2/28,EQ300150,0.47
EI399006,2013/2/28,EQ300028,0.49
EI399006,2013/2/28,EQ300024,3.64
EI399006,2013/2/28,EQ300026,1.75
EI399006,2013/2/28,EQ300029,0.36
EI399006,2013/2/28,EQ300036,0.4
EI399006,2013/2/28,EQ300039,2.1
EI399006,2013/2/28,EQ300043,0.52
EI399006,2013/2/28,EQ300048,0.62
EI399006,2013/2/28,EQ300053,0.26
EI399006,2013/2/28,EQ300055,0.67
EI399006,2013/2/28,EQ300058,2.81
EI399006,2013/2/28,EQ300080,0.59
EI399006,2013/2/28,EQ300064,0.74
EI399006,2013/2/28,EQ300152,0.95
EI399006,2013/2/28,EQ300096,0.45
EI399006,2013/2/28,EQ300115,1.28
EI399006,2013/2/28,EQ300118,0.72
EI399006,2013/2/28,EQ300122,1.15
EI399006,2013/2/28,EQ300137,0.73
EI399006,2013/2/28,EQ300187,0.58
EI399006,2013/2/28,EQ300185,1.11
EI399006,2013/2/28,EQ300215,0.7
EI399006,2013/2/28,EQ300274,0.39
EI399006,2013/2/28,EQ300143,0.36
EI399006,2013/2/28,EQ300197,1.09
EI399006,2013/2/28,EQ300257,1.9
EI399006,2013/2/28,EQ300195,0.44
EI399006,2013/2/28,EQ300273,1.24
EI399006,2013/2/28,EQ300006,0.89
EI399006,2013/2/28,EQ300012,0.65
EI399006,2013/2/28,EQ300021,0.62
EI399006,2013/2/28,EQ300034,0.78
EI399006,2013/2/28,EQ300054,1.03
EI399006,2013/2/28,EQ300072,2.24
EI399006,2013/2/28,EQ300105,0.94
EI399006,2013/2/28,EQ300087,0.33
EI399006,2013/2/28,EQ300079,1.47
EI399006,2013/2/28,EQ300082,0.58
EI399006,2013/2/28,EQ300101,1.17
EI399006,2013/2/28,EQ300136,0.42
EI399006,2013/2/28,EQ300135,0.61
EI399006,2013/2/28,EQ300144,1.07
EI399006,2013/2/28,EQ300183,0.69
EI399006,2013/2/28,EQ300168,1.39
EI399006,2013/2/28,EQ300134,0.56
EI399006,2013/2/28,EQ300104,1.93
EI399006,2013/2/28,EQ300008,0.33
EI399006,2013/2/28,EQ300007,0.43
EI399006,2013/2/28,EQ300009,0.77
EI399006,2013/2/28,EQ300020,1.18
EI399006,2013/2/28,EQ300027,3.28
EI399006,2013/2/28,EQ300022,0.94
EI399006,2013/2/28,EQ300030,0.31
EI399006,2013/2/28,EQ300052,0.42
EI399006,2013/2/28,EQ300057,0.92
EI399006,2013/2/28,EQ300059,1.28
EI399006,2013/2/28,EQ300068,0.93
EI399006,2013/2/28,EQ300070,5.71
EI399006,2013/2/28,EQ300090,1.39
EI399006,2013/2/28,EQ300077,1.23
EI399006,2013/2/28,EQ300124,1.58
EI399006,2013/2/28,EQ300093,0.26
EI399006,2013/2/28,EQ300156,1.14
EI399006,2013/2/28,EQ300102,0.64
EI399006,2013/2/28,EQ300113,0.78
EI399006,2013/2/28,EQ300119,0.79
EI399006,2013/2/28,EQ300148,0.32
EI399006,2013/2/28,EQ300147,1.1
EI399006,2013/2/28,EQ300204,0.93
EI399006,2013/2/28,EQ300170,1.05
EI399006,2013/2/28,EQ300169,0.4
EI399006,2013/2/28,EQ300127,0.42
EI399006,2013/2/28,EQ300199,0.66
EI399006,2013/2/28,EQ300267,0.77
EI399006,2013/3/29,EQ300267,0.63
EI399006,2013/3/29,EQ300199,0.79
EI399006,2013/3/29,EQ300127,0.33
EI399006,2013/3/29,EQ300169,0.35
EI399006,2013/3/29,EQ300170,1.15
EI399006,2013/3/29,EQ300204,0.81
EI399006,2013/3/29,EQ300147,1.16
EI399006,2013/3/29,EQ300148,0.25
EI399006,2013/3/29,EQ300119,0.76
EI399006,2013/3/29,EQ300113,0.81
EI399006,2013/3/29,EQ300102,0.56
EI399006,2013/3/29,EQ300156,0.98
EI399006,2013/3/29,EQ300093,0.22
EI399006,2013/3/29,EQ300124,1.52
EI399006,2013/3/29,EQ300077,1.11
EI399006,2013/3/29,EQ300090,1.25
EI399006,2013/3/29,EQ300070,6.18
EI399006,2013/3/29,EQ300068,0.93
EI399006,2013/3/29,EQ300059,1.29
EI399006,2013/3/29,EQ300057,0.94
EI399006,2013/3/29,EQ300052,0.38
EI399006,2013/3/29,EQ300030,0.31
EI399006,2013/3/29,EQ300022,0.75
EI399006,2013/3/29,EQ300027,3.03
EI399006,2013/3/29,EQ300020,1.31
EI399006,2013/3/29,EQ300009,0.85
EI399006,2013/3/29,EQ300007,0.37
EI399006,2013/3/29,EQ300008,0.32
EI399006,2013/3/29,EQ300104,2.1
EI399006,2013/3/29,EQ300134,0.67
EI399006,2013/3/29,EQ300168,1.41
EI399006,2013/3/29,EQ300183,0.62
EI399006,2013/3/29,EQ300144,1.17
EI399006,2013/3/29,EQ300135,0.59
EI399006,2013/3/29,EQ300136,0.52
EI399006,2013/3/29,EQ300101,1.31
EI399006,2013/3/29,EQ300082,0.52
EI399006,2013/3/29,EQ300079,1.48
EI399006,2013/3/29,EQ300087,0.29
EI399006,2013/3/29,EQ300105,0.79
EI399006,2013/3/29,EQ300072,2.03
EI399006,2013/3/29,EQ300054,1.09
EI399006,2013/3/29,EQ300034,0.7
EI399006,2013/3/29,EQ300021,0.58
EI399006,2013/3/29,EQ300012,0.61
EI399006,2013/3/29,EQ300006,0.9
EI399006,2013/3/29,EQ300273,1.44
EI399006,2013/3/29,EQ300195,0.41
EI399006,2013/3/29,EQ300257,1.91
EI399006,2013/3/29,EQ300197,1.06
EI399006,2013/3/29,EQ300143,0.32
EI399006,2013/3/29,EQ300274,0.39
EI399006,2013/3/29,EQ300215,0.75
EI399006,2013/3/29,EQ300185,1.01
EI399006,2013/3/29,EQ300187,0.56
EI399006,2013/3/29,EQ300137,0.63
EI399006,2013/3/29,EQ300122,1.17
EI399006,2013/3/29,EQ300118,0.67
EI399006,2013/3/29,EQ300115,1.34
EI399006,2013/3/29,EQ300096,0.49
EI399006,2013/3/29,EQ300152,0.87
EI399006,2013/3/29,EQ300064,0.64
EI399006,2013/3/29,EQ300080,0.52
EI399006,2013/3/29,EQ300058,2.89
EI399006,2013/3/29,EQ300055,0.62
EI399006,2013/3/29,EQ300053,0.29
EI399006,2013/3/29,EQ300048,0.58
EI399006,2013/3/29,EQ300043,0.57
EI399006,2013/3/29,EQ300039,2.24
EI399006,2013/3/29,EQ300036,0.4
EI399006,2013/3/29,EQ300029,0.32
EI399006,2013/3/29,EQ300026,1.87
EI399006,2013/3/29,EQ300024,3.54
EI399006,2013/3/29,EQ300028,0.48
EI399006,2013/3/29,EQ300150,0.46
EI399006,2013/3/29,EQ300014,0.59
EI399006,2013/3/29,EQ300003,0.85
EI399006,2013/3/29,EQ300004,0.84
EI399006,2013/3/29,EQ300142,1.28
EI399006,2013/3/29,EQ300157,1.27
EI399006,2013/3/29,EQ300146,2.56
EI399006,2013/3/29,EQ300171,0.94
EI399006,2013/3/29,EQ300172,0.62
EI399006,2013/3/29,EQ300177,0.6
EI399006,2013/3/29,EQ300133,1.2
EI399006,2013/3/29,EQ300129,0.43
EI399006,2013/3/29,EQ300088,2.29
EI399006,2013/3/29,EQ300050,0.39
EI399006,2013/3/29,EQ300015,1.13
EI399006,2013/3/29,EQ300017,1.2
EI399006,2013/3/29,EQ300005,0.99
EI399006,2013/3/29,EQ300010,0.41
EI399006,2013/3/29,EQ300001,0.35
EI399006,2013/3/29,EQ300002,1.35
EI399006,2013/3/29,EQ300307,0.46
EI399006,2013/3/29,EQ300315,0.74
EI399006,2013/3/29,EQ300298,0.72
EI399006,2013/3/29,EQ300251,1.28
EI399006,2013/3/29,EQ300224,0.42
EI399006,2013/3/29,EQ300228,1.97
EI399006,2013/4/26,EQ300228,1.96
EI399006,2013/4/26,EQ300224,0.38
EI399006,2013/4/26,EQ300181,0.44
EI399006,2013/4/26,EQ300251,1.78
EI399006,2013/4/26,EQ300298,0.67
EI399006,2013/4/26,EQ300315,1.06
EI399006,2013/4/26,EQ300307,0.39
EI399006,2013/4/26,EQ300355,0.59
EI399006,2013/4/26,EQ300189,0.51
EI399006,2013/4/26,EQ300002,1.47
EI399006,2013/4/26,EQ300001,0.34
EI399006,2013/4/26,EQ300005,0.95
EI399006,2013/4/26,EQ300017,1.27
EI399006,2013/4/26,EQ300015,1.09
EI399006,2013/4/26,EQ300088,2.16
EI399006,2013/4/26,EQ300129,0.39
EI399006,2013/4/26,EQ300133,1.33
EI399006,2013/4/26,EQ300177,0.63
EI399006,2013/4/26,EQ300172,0.54
EI399006,2013/4/26,EQ300171,0.84
EI399006,2013/4/26,EQ300146,2.38
EI399006,2013/4/26,EQ300157,1.21
EI399006,2013/4/26,EQ300142,1.15
EI399006,2013/4/26,EQ300004,0.76
EI399006,2013/4/26,EQ300003,0.84
EI399006,2013/4/26,EQ300014,0.59
EI399006,2013/4/26,EQ300028,0.43
EI399006,2013/4/26,EQ300024,3.3
EI399006,2013/4/26,EQ300026,1.79
EI399006,2013/4/26,EQ300036,0.33
EI399006,2013/4/26,EQ300039,1.89
EI399006,2013/4/26,EQ300043,0.51
EI399006,2013/4/26,EQ300048,0.54
EI399006,2013/4/26,EQ300053,0.27
EI399006,2013/4/26,EQ300055,0.63
EI399006,2013/4/26,EQ300058,3.22
EI399006,2013/4/26,EQ300080,0.49
EI399006,2013/4/26,EQ300238,0.54
EI399006,2013/4/26,EQ300064,0.57
EI399006,2013/4/26,EQ300152,0.68
EI399006,2013/4/26,EQ300096,0.53
EI399006,2013/4/26,EQ300115,1.25
EI399006,2013/4/26,EQ300118,0.63
EI399006,2013/4/26,EQ300122,1.07
EI399006,2013/4/26,EQ300137,0.52
EI399006,2013/4/26,EQ300187,0.45
EI399006,2013/4/26,EQ300185,0.9
EI399006,2013/4/26,EQ300215,0.76
EI399006,2013/4/26,EQ300274,0.42
EI399006,2013/4/26,EQ300239,0.49
EI399006,2013/4/26,EQ300143,0.29
EI399006,2013/4/26,EQ300197,1.17
EI399006,2013/4/26,EQ300257,1.96
EI399006,2013/4/26,EQ300195,0.41
EI399006,2013/4/26,EQ300273,1.53
EI399006,2013/4/26,EQ300006,0.76
EI399006,2013/4/26,EQ300012,0.61
EI399006,2013/4/26,EQ300021,0.48
EI399006,2013/4/26,EQ300034,0.62
EI399006,2013/4/26,EQ300054,0.98
EI399006,2013/4/26,EQ300072,2.08
EI399006,2013/4/26,EQ300105,0.77
EI399006,2013/4/26,EQ300087,0.24
EI399006,2013/4/26,EQ300079,1.51
EI399006,2013/4/26,EQ300082,0.47
EI399006,2013/4/26,EQ300101,1.19
EI399006,2013/4/26,EQ300136,0.58
EI399006,2013/4/26,EQ300135,0.5
EI399006,2013/4/26,EQ300144,1.05
EI399006,2013/4/26,EQ300183,0.56
EI399006,2013/4/26,EQ300168,1.46
EI399006,2013/4/26,EQ300104,2.69
EI399006,2013/4/26,EQ300009,0.91
EI399006,2013/4/26,EQ300020,1.24
EI399006,2013/4/26,EQ300027,3.51
EI399006,2013/4/26,EQ300022,0.66
EI399006,2013/4/26,EQ300030,0.25
EI399006,2013/4/26,EQ300052,0.42
EI399006,2013/4/26,EQ300057,0.87
EI399006,2013/4/26,EQ300059,1.4
EI399006,2013/4/26,EQ300068,0.91
EI399006,2013/4/26,EQ300070,5.72
EI399006,2013/4/26,EQ300090,1.19
EI399006,2013/4/26,EQ300077,0.92
EI399006,2013/4/26,EQ300124,1.72
EI399006,2013/4/26,EQ300093,0.21
EI399006,2013/4/26,EQ300156,0.85
EI399006,2013/4/26,EQ300102,0.53
EI399006,2013/4/26,EQ300113,0.89
EI399006,2013/4/26,EQ300119,0.68
EI399006,2013/4/26,EQ300128,0.57
EI399006,2013/4/26,EQ300148,0.25
EI399006,2013/4/26,EQ300147,1.11
EI399006,2013/4/26,EQ300204,0.9
EI399006,2013/4/26,EQ300170,1.07
EI399006,2013/4/26,EQ300169,0.3
EI399006,2013/4/26,EQ300127,0.35
EI399006,2013/4/26,EQ300199,0.76
EI399006,2013/4/26,EQ300267,0.56
EI399006,2013/4/26,EQ300212,1.41
EI399006,2013/5/31,EQ300212,1.54
EI399006,2013/5/31,EQ300267,0.54
EI399006,2013/5/31,EQ300199,0.68
EI399006,2013/5/31,EQ300127,0.31
EI399006,2013/5/31,EQ300169,0.28
EI399006,2013/5/31,EQ300170,1.01
EI399006,2013/5/31,EQ300204,0.86
EI399006,2013/5/31,EQ300147,1.29
EI399006,2013/5/31,EQ300148,0.23
EI399006,2013/5/31,EQ300128,0.53
EI399006,2013/5/31,EQ300119,0.64
EI399006,2013/5/31,EQ300113,0.85
EI399006,2013/5/31,EQ300102,0.55
EI399006,2013/5/31,EQ300156,0.84
EI399006,2013/5/31,EQ300093,0.2
EI399006,2013/5/31,EQ300124,1.55
EI399006,2013/5/31,EQ300077,0.99
EI399006,2013/5/31,EQ300090,1.45
EI399006,2013/5/31,EQ300070,5.81
EI399006,2013/5/31,EQ300068,0.86
EI399006,2013/5/31,EQ300059,1.52
EI399006,2013/5/31,EQ300057,0.94
EI399006,2013/5/31,EQ300052,0.5
EI399006,2013/5/31,EQ300030,0.26
EI399006,2013/5/31,EQ300022,0.63
EI399006,2013/5/31,EQ300027,4.17
EI399006,2013/5/31,EQ300020,1.25
EI399006,2013/5/31,EQ300009,0.82
EI399006,2013/5/31,EQ300104,2.6
EI399006,2013/5/31,EQ300168,1.55
EI399006,2013/5/31,EQ300183,0.62
EI399006,2013/5/31,EQ300144,0.94
EI399006,2013/5/31,EQ300135,0.46
EI399006,2013/5/31,EQ300136,0.49
EI399006,2013/5/31,EQ300101,1.21
EI399006,2013/5/31,EQ300082,0.45
EI399006,2013/5/31,EQ300079,1.5
EI399006,2013/5/31,EQ300087,0.22
EI399006,2013/5/31,EQ300105,0.99
EI399006,2013/5/31,EQ300072,1.76
EI399006,2013/5/31,EQ300054,0.89
EI399006,2013/5/31,EQ300034,0.6
EI399006,2013/5/31,EQ300021,0.46
EI399006,2013/5/31,EQ300012,0.58
EI399006,2013/5/31,EQ300006,0.63
EI399006,2013/5/31,EQ300273,1.82
EI399006,2013/5/31,EQ300195,0.39
EI399006,2013/5/31,EQ300257,2.11
EI399006,2013/5/31,EQ300197,1.02
EI399006,2013/5/31,EQ300143,0.27
EI399006,2013/5/31,EQ300239,0.46
EI399006,2013/5/31,EQ300274,0.45
EI399006,2013/5/31,EQ300215,0.68
EI399006,2013/5/31,EQ300185,0.8
EI399006,2013/5/31,EQ300187,0.48
EI399006,2013/5/31,EQ300137,0.53
EI399006,2013/5/31,EQ300122,0.96
EI399006,2013/5/31,EQ300118,0.64
EI399006,2013/5/31,EQ300115,1.39
EI399006,2013/5/31,EQ300096,0.55
EI399006,2013/5/31,EQ300152,0.73
EI399006,2013/5/31,EQ300064,0.57
EI399006,2013/5/31,EQ300238,0.53
EI399006,2013/5/31,EQ300080,0.5
EI399006,2013/5/31,EQ300058,3.1
EI399006,2013/5/31,EQ300055,0.86
EI399006,2013/5/31,EQ300053,0.3
EI399006,2013/5/31,EQ300048,0.51
EI399006,2013/5/31,EQ300043,0.48
EI399006,2013/5/31,EQ300039,1.67
EI399006,2013/5/31,EQ300036,0.37
EI399006,2013/5/31,EQ300026,1.69
EI399006,2013/5/31,EQ300024,3.19
EI399006,2013/5/31,EQ300028,0.44
EI399006,2013/5/31,EQ300014,0.76
EI399006,2013/5/31,EQ300003,0.9
EI399006,2013/5/31,EQ300004,0.76
EI399006,2013/5/31,EQ300142,1
EI399006,2013/5/31,EQ300157,1.31
EI399006,2013/5/31,EQ300146,2.08
EI399006,2013/5/31,EQ300171,0.83
EI399006,2013/5/31,EQ300172,0.52
EI399006,2013/5/31,EQ300177,0.64
EI399006,2013/5/31,EQ300133,1.65
EI399006,2013/5/31,EQ300129,0.37
EI399006,2013/5/31,EQ300088,1.78
EI399006,2013/5/31,EQ300015,1.08
EI399006,2013/5/31,EQ300017,1.08
EI399006,2013/5/31,EQ300005,0.92
EI399006,2013/5/31,EQ300001,0.39
EI399006,2013/5/31,EQ300002,1.36
EI399006,2013/5/31,EQ300189,0.47
EI399006,2013/5/31,EQ300355,0.62
EI399006,2013/5/31,EQ300307,0.41
EI399006,2013/5/31,EQ300315,1.22
EI399006,2013/5/31,EQ300298,0.6
EI399006,2013/5/31,EQ300251,1.59
EI399006,2013/5/31,EQ300181,0.41
EI399006,2013/5/31,EQ300224,0.44
EI399006,2013/5/31,EQ300228,2.25
EI399006,2013/6/28,EQ300228,2.28
EI399006,2013/6/28,EQ300224,0.38
EI399006,2013/6/28,EQ300181,0.35
EI399006,2013/6/28,EQ300251,1.77
EI399006,2013/6/28,EQ300298,0.6
EI399006,2013/6/28,EQ300315,1.22
EI399006,2013/6/28,EQ300307,0.4
EI399006,2013/6/28,EQ300355,0.56
EI399006,2013/6/28,EQ300189,0.37
EI399006,2013/6/28,EQ300002,1.66
EI399006,2013/6/28,EQ300001,0.37
EI399006,2013/6/28,EQ300005,0.72
EI399006,2013/6/28,EQ300017,1.32
EI399006,2013/6/28,EQ300015,1.07
EI399006,2013/6/28,EQ300088,2.25
EI399006,2013/6/28,EQ300129,0.31
EI399006,2013/6/28,EQ300133,1.75
EI399006,2013/6/28,EQ300177,0.65
EI399006,2013/6/28,EQ300172,0.49
EI399006,2013/6/28,EQ300171,0.7
EI399006,2013/6/28,EQ300146,1.95
EI399006,2013/6/28,EQ300157,1.42
EI399006,2013/6/28,EQ300142,0.96
EI399006,2013/6/28,EQ300004,0.66
EI399006,2013/6/28,EQ300003,0.83
EI399006,2013/6/28,EQ300014,0.82
EI399006,2013/6/28,EQ300028,0.46
EI399006,2013/6/28,EQ300024,3.21
EI399006,2013/6/28,EQ300026,1.75
EI399006,2013/6/28,EQ300036,0.31
EI399006,2013/6/28,EQ300039,1.5
EI399006,2013/6/28,EQ300043,0.41
EI399006,2013/6/28,EQ300048,0.37
EI399006,2013/6/28,EQ300053,0.38
EI399006,2013/6/28,EQ300055,0.92
EI399006,2013/6/28,EQ300058,3.33
EI399006,2013/6/28,EQ300080,0.43
EI399006,2013/6/28,EQ300238,0.44
EI399006,2013/6/28,EQ300064,0.46
EI399006,2013/6/28,EQ300152,0.55
EI399006,2013/6/28,EQ300096,0.53
EI399006,2013/6/28,EQ300115,1.4
EI399006,2013/6/28,EQ300118,0.67
EI399006,2013/6/28,EQ300122,0.94
EI399006,2013/6/28,EQ300137,0.63
EI399006,2013/6/28,EQ300187,0.47
EI399006,2013/6/28,EQ300185,0.7
EI399006,2013/6/28,EQ300215,0.64
EI399006,2013/6/28,EQ300274,0.54
EI399006,2013/6/28,EQ300239,0.35
EI399006,2013/6/28,EQ300143,0.21
EI399006,2013/6/28,EQ300197,0.85
EI399006,2013/6/28,EQ300257,1.97
EI399006,2013/6/28,EQ300195,0.33
EI399006,2013/6/28,EQ300273,1.8
EI399006,2013/6/28,EQ300006,0.73
EI399006,2013/6/28,EQ300012,0.52
EI399006,2013/6/28,EQ300021,0.39
EI399006,2013/6/28,EQ300034,0.55
EI399006,2013/6/28,EQ300054,0.92
EI399006,2013/6/28,EQ300072,1.75
EI399006,2013/6/28,EQ300105,0.78
EI399006,2013/6/28,EQ300087,0.18
EI399006,2013/6/28,EQ300079,1.53
EI399006,2013/6/28,EQ300082,0.4
EI399006,2013/6/28,EQ300101,1.05
EI399006,2013/6/28,EQ300136,0.54
EI399006,2013/6/28,EQ300135,0.5
EI399006,2013/6/28,EQ300144,0.87
EI399006,2013/6/28,EQ300183,0.64
EI399006,2013/6/28,EQ300168,1.58
EI399006,2013/6/28,EQ300104,3.3
EI399006,2013/6/28,EQ300009,0.76
EI399006,2013/6/28,EQ300020,1.32
EI399006,2013/6/28,EQ300027,4.14
EI399006,2013/6/28,EQ300022,0.56
EI399006,2013/6/28,EQ300030,0.25
EI399006,2013/6/28,EQ300052,0.94
EI399006,2013/6/28,EQ300057,0.89
EI399006,2013/6/28,EQ300059,2.07
EI399006,2013/6/28,EQ300068,0.71
EI399006,2013/6/28,EQ300070,5.94
EI399006,2013/6/28,EQ300090,1.4
EI399006,2013/6/28,EQ300077,0.92
EI399006,2013/6/28,EQ300124,1.71
EI399006,2013/6/28,EQ300093,0.18
EI399006,2013/6/28,EQ300156,0.67
EI399006,2013/6/28,EQ300102,0.47
EI399006,2013/6/28,EQ300113,0.96
EI399006,2013/6/28,EQ300119,0.61
EI399006,2013/6/28,EQ300128,0.41
EI399006,2013/6/28,EQ300148,0.29
EI399006,2013/6/28,EQ300147,1.17
EI399006,2013/6/28,EQ300204,0.76
EI399006,2013/6/28,EQ300170,0.96
EI399006,2013/6/28,EQ300169,0.25
EI399006,2013/6/28,EQ300127,0.27
EI399006,2013/6/28,EQ300199,0.65
EI399006,2013/6/28,EQ300267,0.42
EI399006,2013/6/28,EQ300212,1.67
EI399006,2013/7/31,EQ300212,1.4
EI399006,2013/7/31,EQ300267,0.39
EI399006,2013/7/31,EQ300199,0.91
EI399006,2013/7/31,EQ300127,0.25
EI399006,2013/7/31,EQ300169,0.22
EI399006,2013/7/31,EQ300170,0.79
EI399006,2013/7/31,EQ300204,0.7
EI399006,2013/7/31,EQ300147,1.45
EI399006,2013/7/31,EQ300128,0.46
EI399006,2013/7/31,EQ300119,0.53
EI399006,2013/7/31,EQ300113,1.03
EI399006,2013/7/31,EQ300102,0.41
EI399006,2013/7/31,EQ300156,0.58
EI399006,2013/7/31,EQ300124,1.54
EI399006,2013/7/31,EQ300077,0.97
EI399006,2013/7/31,EQ300090,1.37
EI399006,2013/7/31,EQ300070,6.08
EI399006,2013/7/31,EQ300068,0.72
EI399006,2013/7/31,EQ300059,2.23
EI399006,2013/7/31,EQ300057,0.65
EI399006,2013/7/31,EQ300052,0.9
EI399006,2013/7/31,EQ300030,0.25
EI399006,2013/7/31,EQ300045,0.48
EI399006,2013/7/31,EQ300022,0.46
EI399006,2013/7/31,EQ300027,4.87
EI399006,2013/7/31,EQ300020,1.02
EI399006,2013/7/31,EQ300009,0.78
EI399006,2013/7/31,EQ300016,0.32
EI399006,2013/7/31,EQ300104,2.9
EI399006,2013/7/31,EQ300110,0.52
EI399006,2013/7/31,EQ300168,1.63
EI399006,2013/7/31,EQ300183,0.5
EI399006,2013/7/31,EQ300144,0.93
EI399006,2013/7/31,EQ300135,0.41
EI399006,2013/7/31,EQ300136,0.49
EI399006,2013/7/31,EQ300101,0.7
EI399006,2013/7/31,EQ300082,0.43
EI399006,2013/7/31,EQ300079,2.17
EI399006,2013/7/31,EQ300105,0.55
EI399006,2013/7/31,EQ300072,1.43
EI399006,2013/7/31,EQ300054,0.87
EI399006,2013/7/31,EQ300034,0.54
EI399006,2013/7/31,EQ300021,0.36
EI399006,2013/7/31,EQ300012,0.66
EI399006,2013/7/31,EQ300006,0.66
EI399006,2013/7/31,EQ300273,1.6
EI399006,2013/7/31,EQ300257,1.93
EI399006,2013/7/31,EQ300103,0.22
EI399006,2013/7/31,EQ300198,0.54
EI399006,2013/7/31,EQ300197,0.69
EI399006,2013/7/31,EQ300143,0.22
EI399006,2013/7/31,EQ300291,0.79
EI399006,2013/7/31,EQ300239,0.35
EI399006,2013/7/31,EQ300274,0.73
EI399006,2013/7/31,EQ300215,0.64
EI399006,2013/7/31,EQ300185,0.58
EI399006,2013/7/31,EQ300187,0.46
EI399006,2013/7/31,EQ300137,0.54
EI399006,2013/7/31,EQ300122,1.09
EI399006,2013/7/31,EQ300118,0.63
EI399006,2013/7/31,EQ300115,1
EI399006,2013/7/31,EQ300096,0.48
EI399006,2013/7/31,EQ300152,0.48
EI399006,2013/7/31,EQ300064,0.4
EI399006,2013/7/31,EQ300238,0.41
EI399006,2013/7/31,EQ300080,0.46
EI399006,2013/7/31,EQ300058,3.58
EI399006,2013/7/31,EQ300055,1.3
EI399006,2013/7/31,EQ300048,0.37
EI399006,2013/7/31,EQ300039,1.55
EI399006,2013/7/31,EQ300026,1.62
EI399006,2013/7/31,EQ300024,3.36
EI399006,2013/7/31,EQ300028,0.4
EI399006,2013/7/31,EQ300014,0.84
EI399006,2013/7/31,EQ300003,0.71
EI399006,2013/7/31,EQ300004,0.6
EI399006,2013/7/31,EQ300142,0.8
EI399006,2013/7/31,EQ300157,1.28
EI399006,2013/7/31,EQ300146,2.04
EI399006,2013/7/31,EQ300171,0.63
EI399006,2013/7/31,EQ300172,0.55
EI399006,2013/7/31,EQ300177,0.69
EI399006,2013/7/31,EQ300175,0.32
EI399006,2013/7/31,EQ300133,2.13
EI399006,2013/7/31,EQ300088,1.72
EI399006,2013/7/31,EQ300015,1.01
EI399006,2013/7/31,EQ300017,1.53
EI399006,2013/7/31,EQ300044,0.38
EI399006,2013/7/31,EQ300005,0.76
EI399006,2013/7/31,EQ300001,0.31
EI399006,2013/7/31,EQ300002,1.67
EI399006,2013/7/31,EQ300189,0.31
EI399006,2013/7/31,EQ300355,0.49
EI399006,2013/7/31,EQ300307,0.34
EI399006,2013/7/31,EQ300315,2.1
EI399006,2013/7/31,EQ300298,0.54
EI399006,2013/7/31,EQ300251,1.81
EI399006,2013/7/31,EQ300181,0.38
EI399006,2013/7/31,EQ300224,0.41
EI399006,2013/7/31,EQ300228,1.71
EI399006,2013/8/30,EQ300228,1.55
EI399006,2013/8/30,EQ300224,0.42
EI399006,2013/8/30,EQ300181,0.37
EI399006,2013/8/30,EQ300251,1.65
EI399006,2013/8/30,EQ300298,0.51
EI399006,2013/8/30,EQ300315,2.01
EI399006,2013/8/30,EQ300307,0.36
EI399006,2013/8/30,EQ300355,0.46
EI399006,2013/8/30,EQ300189,0.3
EI399006,2013/8/30,EQ300002,2.3
EI399006,2013/8/30,EQ300001,0.31
EI399006,2013/8/30,EQ300005,0.69
EI399006,2013/8/30,EQ300044,0.37
EI399006,2013/8/30,EQ300017,1.51
EI399006,2013/8/30,EQ300015,1.03
EI399006,2013/8/30,EQ300088,1.55
EI399006,2013/8/30,EQ300133,2.35
EI399006,2013/8/30,EQ300175,0.37
EI399006,2013/8/30,EQ300177,0.6
EI399006,2013/8/30,EQ300172,0.51
EI399006,2013/8/30,EQ300171,0.62
EI399006,2013/8/30,EQ300146,2.2
EI399006,2013/8/30,EQ300157,1.18
EI399006,2013/8/30,EQ300142,0.82
EI399006,2013/8/30,EQ300004,0.66
EI399006,2013/8/30,EQ300003,0.75
EI399006,2013/8/30,EQ300014,0.97
EI399006,2013/8/30,EQ300028,0.4
EI399006,2013/8/30,EQ300024,3.24
EI399006,2013/8/30,EQ300026,1.63
EI399006,2013/8/30,EQ300039,1.35
EI399006,2013/8/30,EQ300048,0.38
EI399006,2013/8/30,EQ300055,1.06
EI399006,2013/8/30,EQ300058,3.62
EI399006,2013/8/30,EQ300080,0.5
EI399006,2013/8/30,EQ300238,0.49
EI399006,2013/8/30,EQ300064,0.41
EI399006,2013/8/30,EQ300152,0.52
EI399006,2013/8/30,EQ300096,0.49
EI399006,2013/8/30,EQ300115,1.19
EI399006,2013/8/30,EQ300118,0.64
EI399006,2013/8/30,EQ300122,1.13
EI399006,2013/8/30,EQ300137,0.49
EI399006,2013/8/30,EQ300187,0.38
EI399006,2013/8/30,EQ300185,0.6
EI399006,2013/8/30,EQ300215,0.63
EI399006,2013/8/30,EQ300274,0.76
EI399006,2013/8/30,EQ300239,0.34
